場次,部門,耳號,年期,胎次,生幾頭,死幾頭,活幾頭,活著的平均重,母品種,公品種,母出生到配種成功,公出生到配種成功,初配種到成功,配種成功到分娩,分娩到斷乳
66,61,0000043,1,11,9,2,7,5.7,,,,,0.0,119.0,20.0
66,61,0004357,1,11,9,0,9,9.0,LYL,,1728.0,,0.0,119.0,23.0
66,61,0004397,1,11,10,4,6,9.3,LY,,1741.0,,0.0,122.0,22.0
66,61,0004417,1,11,8,0,8,9.0,LY,,1716.0,,0.0,117.0,1.0
66,61,0004417,1,12,9,0,9,5.300000000000002,LY,,1843.0,,0.0,120.0,11.0
66,61,0004511,1,10,9,4,5,9.6,LYL,,1742.0,,0.0,122.0,19.0
66,61,0004511,1,11,8,0,8,5.9,LYL,,1889.0,,0.0,119.0,25.0
66,61,0000046,1,10,9,1,8,8.1,,,,,0.0,118.0,23.0
66,61,0000046,1,11,11,3,8,7.0,,,,,0.0,118.0,29.0
66,61,0000046,1,12,10,0,10,8.0,,,,,0.0,117.0,26.0
66,61,0000047,1,11,6,0,6,9.3,,,,,0.0,123.0,21.0
66,61,0000047,1,12,9,0,9,7.0,,,,,0.0,120.0,27.0
66,61,0004736,1,10,9,0,9,9.0,YL,,1633.0,,0.0,120.0,23.0
66,61,0004736,1,11,9,0,9,9.6,YL,,1781.0,,0.0,118.0,27.0
66,61,0004777,1,10,10,0,10,8.1,LY,,1673.0,,0.0,118.0,26.0
66,61,0004777,1,11,9,0,9,5.5,LY,,1823.0,,0.0,121.0,20.0
66,61,0000047,1,10,9,0,9,9.3,,,,,0.0,120.0,20.0
66,61,0004787,3,7,8,0,8,9.2,LY,,1156.0,,0.0,116.0,30.0
66,61,0000041,1,11,9,3,6,9.7,,,,,0.0,117.0,31.0
66,61,0004927,3,7,9,6,3,9.2,LY,,1175.0,,21.0,119.0,22.0
66,61,0000084,1,10,8,4,4,9.3,,,,,0.0,118.0,22.0
66,61,0000084,1,11,9,4,5,6.5,,,,,0.0,120.0,25.0
66,61,0005137,1,10,8,0,8,9.0,YL,,1695.0,,0.0,122.0,20.0
66,61,0005137,1,11,8,7,1,6.5,YL,,1843.0,,0.0,119.0,20.0
66,61,0005178,1,10,10,0,10,8.1,LY,,1661.0,,0.0,119.0,25.0
66,61,0005178,1,11,11,2,9,6.433333333333334,LY,,1810.0,,0.0,116.0,26.0
66,61,0000051,1,10,7,0,7,9.0,,,,,0.0,122.0,22.0
66,61,0000051,1,11,9,0,9,5.5,,,,,0.0,122.0,24.0
66,61,0000054,1,10,10,0,10,9.0,,,,,25.0,117.0,25.0
66,61,0005294,1,11,9,4,5,9.7,LY,,1722.0,,0.0,116.0,29.0
66,61,0005294,1,12,10,5,5,8.0,LY,,1872.0,,0.0,115.0,30.0
66,61,0005315,1,10,8,2,6,7.0,LY,,1665.0,,0.0,116.0,22.0
66,61,0005315,1,11,9,0,9,5.9,LY,,1808.0,,0.0,121.0,28.0
66,61,0005348,1,10,10,5,5,8.1,YL,,1581.0,,0.0,117.0,25.0
66,61,0005458,1,10,9,0,9,9.0,LY,,1691.0,,0.0,117.0,24.0
66,61,0005458,1,11,11,4,7,7.0,LY,,1838.0,,0.0,118.0,28.0
66,61,0005596,1,11,8,0,8,6.1,LY,,1810.0,,0.0,118.0,22.0
66,61,0000056,1,10,10,4,6,9.6,,,,,0.0,117.0,25.0
66,61,0000056,1,11,10,0,10,7.0,,,,,0.0,116.0,27.0
66,61,0005673,1,10,10,10,0,,LY,,1654.0,,0.0,116.0,21.0
66,61,0005673,1,11,10,0,10,6.1,LY,,1797.0,,0.0,121.0,20.0
66,61,0005697,1,10,9,0,9,9.7,LY,,1654.0,,0.0,120.0,23.0
66,61,0005697,1,11,9,4,5,6.1,LY,,1802.0,,0.0,120.0,22.0
66,61,0005752,2,7,8,0,8,9.3,LY,,1164.0,,0.0,123.0,19.0
66,61,0005752,2,8,9,4,5,6.7,LY,,1311.0,,0.0,121.0,26.0
66,61,0005839,1,11,8,0,8,5.9,YL,,1773.0,,0.0,118.0,12.0
66,61,0005841,1,11,10,7,3,9.3,YL,,1743.0,,0.0,119.0,25.0
66,61,0005848,1,11,8,0,8,9.3,LY,,1728.0,,0.0,123.0,23.0
66,61,0000059,1,10,9,2,7,9.7,,,,,0.0,118.0,22.0
66,61,0000059,1,11,10,4,6,5.566666666666666,,,,,0.0,122.0,5.0
66,61,0005959,1,11,10,10,0,,YL,,1755.0,,0.0,122.0,22.0
66,61,0005959,1,12,9,0,9,6.300000000000002,YL,,1908.0,,0.0,122.0,9.0
66,61,0000027,1,9,9,4,5,9.3,,,,,0.0,123.0,21.0
66,61,0000027,1,10,10,0,10,6.7,,,,,0.0,117.0,26.0
66,61,0006121,1,11,9,0,9,5.9,YL,,1740.0,,0.0,118.0,26.0
66,61,0006121,1,12,8,0,8,5.9,YL,,1889.0,,0.0,121.0,21.0
66,61,0006152,3,5,3,0,3,9.6,LY,,1008.0,,0.0,114.0,20.0
66,61,0006245,1,10,9,0,9,9.7,LY,,1654.0,,0.0,119.0,25.0
66,61,0006245,1,11,9,0,9,5.5,LY,,1804.0,,0.0,122.0,17.0
66,61,0006349,1,10,7,0,7,9.3,LY,,1734.0,,0.0,121.0,20.0
66,61,0006349,1,11,9,4,5,6.5,LY,,1882.0,,0.0,121.0,24.0
66,61,0006371,1,11,9,0,9,9.3,LY,,1740.0,,0.0,116.0,28.0
66,61,0006371,1,12,10,6,4,8.9,LY,,1890.0,,0.0,116.0,27.0
66,61,0006468,1,11,8,8,0,,YL,,1751.0,,0.0,119.0,24.0
66,61,0006538,1,11,8,0,8,9.3,YL,,1737.0,,0.0,118.0,26.0
66,61,0006538,1,12,10,0,10,7.6,YL,,1892.0,,0.0,117.0,26.0
66,61,0006592,1,11,10,5,5,9.7,LY,,1766.0,,0.0,118.0,30.0
66,61,0006629,3,6,8,0,8,6.1,LY,,1091.0,,0.0,116.0,22.0
66,61,0006635,1,10,10,0,10,9.7,YL,,1633.0,,0.0,118.0,22.0
66,61,0006635,1,11,11,0,11,6.1,YL,,1779.0,,0.0,116.0,23.0
66,61,0006672,1,11,10,0,10,5.5,YL,,1770.0,,0.0,118.0,22.0
66,61,0006728,1,10,8,0,8,9.3,LY,,1682.0,,0.0,110.0,
66,61,0006794,1,11,9,0,9,9.7,YL,,1724.0,,0.0,118.0,28.0
66,61,0006794,1,12,7,0,7,8.9,YL,,1877.0,,0.0,116.0,26.0
66,61,0006851,1,10,8,0,8,9.3,YL,,1668.0,,0.0,123.0,23.0
66,61,0006854,2,7,8,0,8,9.0,LY,,1151.0,,0.0,120.0,21.0
66,61,0006854,2,8,10,0,10,7.0,LY,,1298.0,,0.0,121.0,22.0
66,61,0006854,2,9,9,5,4,9.2,LY,,1448.0,,0.0,115.0,27.0
66,61,0000000,3,6,8,0,8,6.5,,,,,0.0,116.0,25.0
66,61,0000067,1,10,5,5,0,,,,,,0.0,117.0,26.0
66,61,0000067,1,11,10,10,0,,,,,,0.0,121.0,20.0
66,61,0000067,1,12,9,0,9,7.0,,,,,0.0,118.0,24.0
66,61,0007115,1,10,6,0,6,8.299999999999999,LY,,1655.0,,0.0,123.0,20.0
66,61,0007115,1,11,9,0,9,6.5,LY,,1803.0,,0.0,120.0,25.0
66,61,0007251,1,10,8,0,8,9.0,LY,,1633.0,,0.0,117.0,25.0
66,61,0007251,1,11,8,4,4,7.0,LY,,1781.0,,0.0,118.0,9.0
66,61,0007316,1,10,8,0,8,7.3,LY,,1650.0,,0.0,119.0,24.0
66,61,0007316,1,11,9,6,3,7.0,LY,,1798.0,,0.0,117.0,27.0
66,61,0007342,1,10,8,0,8,9.7,LY,,1706.0,,0.0,115.0,24.0
66,61,0007345,1,10,7,0,7,9.7,YL,,1610.0,,0.0,118.0,21.0
66,61,0007345,1,11,8,0,8,5.9,YL,,1755.0,,0.0,122.0,21.0
66,61,0007382,1,10,9,9,0,,LY,,1606.0,,0.0,117.0,24.0
66,61,0007382,1,11,9,0,9,7.0,LY,,1752.0,,0.0,118.0,28.0
66,61,0007436,5,1,8,0,8,5.7,LY,,318.0,,0.0,119.0,23.0
66,61,0007465,1,10,8,8,0,,LY,,1665.0,,0.0,117.0,25.0
66,61,0007465,1,11,10,4,6,8.9,LY,,1812.0,,0.0,116.0,28.0
66,61,0007466,1,10,6,0,6,7.0,LY,,1664.0,,0.0,122.0,21.0
66,61,0007466,1,11,9,5,4,6.5,LY,,1813.0,,0.0,117.0,22.0
66,61,0007474,1,9,8,4,4,9.0,LY,,1623.0,,0.0,120.0,23.0
66,61,0007474,1,10,8,0,8,6.1,LY,,1771.0,,0.0,117.0,18.0
66,61,0007474,1,11,8,0,8,7.0,LY,,1912.0,,0.0,117.0,24.0
66,61,0007518,1,10,9,2,7,7.0,LY,,1618.0,,0.0,117.0,26.0
66,61,0007518,1,11,8,0,8,6.5,LY,,1766.0,,0.0,118.0,24.0
66,61,0007523,1,10,9,5,4,9.7,LY,,1734.0,,0.0,119.0,29.0
66,61,0007543,1,10,9,9,0,,YL,,1711.0,,0.0,122.0,21.0
66,61,0007543,1,11,9,0,9,6.5,YL,,1860.0,,0.0,119.0,22.0
66,61,0007551,1,11,9,9,0,,LY,,1734.0,,0.0,119.0,25.0
66,61,0007551,1,12,8,4,4,5.5,LY,,1884.0,,0.0,121.0,20.0
66,61,0007569,1,10,6,4,2,9.7,LY,,1604.0,,0.0,122.0,25.0
66,61,0007569,1,11,9,0,9,4.800000000000002,LY,,1756.0,,0.0,121.0,18.0
66,61,0007597,1,10,8,6,2,9.6,LY,,1659.0,,0.0,118.0,25.0
66,61,0007597,1,11,8,3,5,7.9,LY,,1808.0,,0.0,117.0,26.0
66,61,0007715,1,10,7,0,7,9.0,LY,,1644.0,,0.0,119.0,25.0
66,61,0007715,1,11,8,0,8,7.0,LY,,1793.0,,0.0,118.0,26.0
66,61,0007754,1,10,9,1,8,6.1,LY,,1604.0,,0.0,118.0,22.0
66,61,0007799,1,10,7,5,2,8.1,LY,,1612.0,,0.0,122.0,26.0
66,61,0007799,1,11,10,0,10,5.1,LY,,1766.0,,0.0,119.0,17.0
66,61,0007829,1,10,9,0,9,6.1,LYL,,1636.0,,0.0,119.0,23.0
66,61,0007829,1,11,8,0,8,5.9,LYL,,1783.0,,0.0,118.0,24.0
66,61,0007831,1,10,10,0,10,9.6,LYL,,1640.0,,0.0,120.0,26.0
66,61,0007837,1,9,7,0,7,9.6,LYL,,1641.0,,0.0,122.0,21.0
66,61,0000078,0,11,9,0,9,9.0,,,,,0.0,121.0,20.0
66,61,0007874,1,10,8,0,8,9.0,YL,,1628.0,,0.0,120.0,22.0
66,61,0007874,1,11,10,0,10,6.7,YL,,1776.0,,0.0,121.0,20.0
66,61,0007891,3,6,10,0,10,8.9,YL,,1045.0,,0.0,109.0,26.0
66,61,0007912,1,10,7,0,7,7.3,LY,,1628.0,,0.0,118.0,5.0
66,61,0007952,1,10,8,0,8,9.7,LY,,1707.0,,0.0,117.0,27.0
66,61,0007952,1,11,11,4,7,8.9,LY,,1858.0,,0.0,118.0,27.0
66,61,0007959,3,6,10,6,4,9.6,LY,,1108.0,,0.0,116.0,14.0
66,61,0000031,1,10,10,4,6,9.0,,,,,0.0,121.0,20.0
66,61,0000031,1,11,9,9,0,,,,,,0.0,120.0,22.0
66,61,0000046,1,11,10,0,10,6.3,,,,,0.0,118.0,24.0
66,61,0000046,1,12,8,0,8,5.7,,,,,0.0,123.0,20.0
66,61,0000069,3,6,9,0,9,7.0,,,,,0.0,119.0,25.0
66,61,0008123,1,10,10,4,6,9.6,LYL,,1653.0,,0.0,120.0,21.0
66,61,0008129,1,11,11,3,8,5.7,LYL,,1729.0,,0.0,120.0,22.0
66,61,0008132,1,10,9,0,9,6.1,LY,,1687.0,,0.0,121.0,22.0
66,61,0008132,1,11,8,0,8,5.5,LY,,1841.0,,0.0,119.0,22.0
66,61,0008233,1,10,8,0,8,9.0,LY,,1597.0,,0.0,119.0,25.0
66,61,0008233,1,11,8,0,8,6.1,LY,,1747.0,,0.0,118.0,23.0
66,61,0008271,1,10,8,3,5,9.6,LY,,1596.0,,0.0,122.0,20.0
66,61,0000082,1,10,10,7,3,9.6,,,,,0.0,122.0,25.0
66,61,0000082,1,11,10,4,6,9.5,,,,,0.0,117.0,29.0
66,61,0000084,1,10,10,0,10,9.3,,,,,0.0,122.0,21.0
66,61,0000084,1,11,9,0,9,7.899999999999999,,,,,0.0,121.0,25.0
66,61,0008386,1,10,8,0,8,9.6,YL,,1646.0,,0.0,120.0,24.0
66,61,0008386,1,11,10,0,10,7.9,YL,,1796.0,,0.0,117.0,28.0
66,61,0000087,3,5,9,0,9,5.699999999999998,,,,,0.0,122.0,20.0
66,61,0008446,1,10,8,8,0,,LY,,1700.0,,0.0,120.0,23.0
66,61,0008462,1,10,8,0,8,9.6,YL,,1623.0,,0.0,122.0,21.0
66,61,0008462,1,11,9,0,9,5.9,YL,,1772.0,,0.0,118.0,26.0
66,61,0008518,1,10,8,0,8,9.3,YLL,,1665.0,,0.0,124.0,21.0
66,61,0008518,1,11,9,4,5,7.5,YLL,,1815.0,,0.0,120.0,26.0
66,61,0008522,1,10,11,0,11,8.1,YL,,1603.0,,0.0,116.0,23.0
66,61,0008522,1,11,10,0,10,5.9,YL,,1748.0,,0.0,115.0,21.0
66,61,0008539,1,10,9,0,9,9.0,YL,,1593.0,,0.0,117.0,25.0
66,61,0008539,1,11,7,0,7,5.9,YL,,1741.0,,0.0,115.0,21.0
66,61,0008558,1,10,9,0,9,9.0,LY,,1602.0,,0.0,120.0,20.0
66,61,0008558,1,11,8,0,8,7.0,LY,,1747.0,,0.0,122.0,22.0
66,61,0008587,1,9,10,5,5,8.1,YL,,1567.0,,27.0,117.0,23.0
66,61,0008587,1,10,9,0,9,5.9,YL,,1764.0,,0.0,121.0,23.0
66,61,0008587,1,11,10,0,10,6.34,YL,,1914.0,,0.0,118.0,25.0
66,61,0008617,1,10,9,4,5,9.0,YL,,1610.0,,0.0,119.0,18.0
66,61,0008617,1,11,9,9,0,,YL,,1753.0,,0.0,120.0,21.0
66,61,0008651,3,4,12,5,7,8.0,LY,,796.0,,83.0,117.0,30.0
66,61,0008651,3,5,8,0,8,9.6,LY,,952.0,,0.0,112.0,33.0
66,61,0008712,1,10,8,0,8,9.0,LY,,1612.0,,0.0,120.0,21.0
66,61,0008712,1,11,9,0,9,6.699999999999998,LY,,1758.0,,0.0,122.0,20.0
66,61,0008717,1,10,10,8,2,9.7,LY,,1693.0,,0.0,118.0,29.0
66,61,0008717,1,11,8,0,8,8.0,LY,,1848.0,,0.0,115.0,29.0
66,61,0008721,1,10,5,0,5,9.0,LY,,1612.0,,0.0,122.0,20.0
66,61,0008721,1,11,9,4,5,5.9,LY,,1759.0,,0.0,120.0,22.0
66,61,0008723,3,6,10,0,10,9.44,LY,,1044.0,,26.0,115.0,30.0
66,61,0008726,1,10,8,0,8,9.0,LYL,,1597.0,,0.0,122.0,23.0
66,61,0008726,1,11,10,0,10,5.5,LYL,,1747.0,,0.0,121.0,19.0
66,61,0008731,3,6,9,0,9,6.5,LY,,1045.0,,0.0,117.0,25.0
66,61,0008755,3,6,10,0,10,6.5,LY,,1046.0,,0.0,116.0,25.0
66,61,0008773,3,6,10,5,5,8.9,LY,,1017.0,,0.0,114.0,27.0
66,61,0008813,1,10,9,3,6,9.7,LY,,1699.0,,0.0,118.0,29.0
66,61,0008813,1,11,9,4,5,8.0,LY,,1851.0,,0.0,117.0,30.0
66,61,0000088,1,9,7,0,7,9.6,,,,,0.0,119.0,2.0
66,61,0008882,3,5,9,0,9,9.6,LY,,1005.0,,0.0,116.0,30.0
66,61,0008894,0,11,9,0,9,9.3,YL,,1924.0,,0.0,120.0,22.0
66,61,0008894,0,12,10,0,10,6.3,YL,,2072.0,,0.0,120.0,23.0
66,61,0000083,1,10,5,0,5,9.7,,,,,0.0,118.0,28.0
66,61,0000083,1,11,5,0,5,9.6,,,,,0.0,118.0,27.0
66,61,0000038,0,11,8,8,0,,,,,,0.0,118.0,16.0
66,61,0000000,1,10,6,0,6,9.6,,,,,0.0,123.0,21.0
66,61,0000046,1,10,7,0,7,9.0,,,,,0.0,119.0,23.0
66,61,0000046,1,11,9,0,9,7.0,,,,,0.0,121.0,18.0
66,61,0009126,1,10,9,0,9,9.6,LY,,1621.0,,0.0,119.0,23.0
66,61,0009126,1,11,9,3,6,9.5,LY,,1769.0,,0.0,118.0,28.0
66,61,0009161,1,9,7,0,7,8.1,YL,,1517.0,,0.0,120.0,24.0
66,61,0009161,1,10,10,0,10,5.7,YL,,1666.0,,0.0,119.0,23.0
66,61,0009262,1,10,8,4,4,9.0,YL,,1593.0,,0.0,120.0,25.0
66,61,0009262,1,11,7,0,7,6.7,YL,,1744.0,,0.0,118.0,23.0
66,61,0009293,1,10,8,2,6,6.3,LY,,1685.0,,0.0,120.0,24.0
66,61,0009293,1,11,8,0,8,7.0,LY,,1861.0,,0.0,119.0,24.0
66,61,0009314,1,10,10,0,10,9.7,LY,,1595.0,,0.0,120.0,25.0
66,61,0009314,1,11,9,0,9,5.1,LY,,1745.0,,0.0,120.0,19.0
66,61,0009376,1,9,8,0,8,9.0,LY,,1537.0,,31.0,120.0,25.0
66,61,0009376,1,10,9,0,9,6.800000000000002,LY,,1687.0,,0.0,122.0,18.0
66,61,0009422,1,10,9,0,9,8.100000000000001,YLL,,1572.0,,0.0,119.0,25.0
66,61,0009422,1,11,10,0,10,6.1,YLL,,1721.0,,0.0,117.0,22.0
66,61,0009458,1,10,9,0,9,9.3,YL,,1646.0,,0.0,115.0,27.0
66,61,0009458,3,6,9,6,3,9.6,LY,,1019.0,,0.0,114.0,11.0
66,61,0009524,3,7,9,9,0,,LY,,1185.0,,0.0,118.0,23.0
66,61,0009544,1,10,8,0,8,9.7,LY,,1663.0,,0.0,119.0,27.0
66,61,0009544,1,11,9,5,4,8.0,LY,,1815.0,,0.0,116.0,25.0
66,61,0009565,1,10,8,0,8,9.6,LY,,1593.0,,0.0,118.0,19.0
66,61,0009565,1,11,9,6,3,5.3,LY,,1737.0,,0.0,119.0,21.0
66,61,0009565,1,12,8,0,8,6.1,LY,,1891.0,,0.0,120.0,22.0
66,61,0009578,1,10,8,0,8,7.5125,LY,,1598.0,,0.0,119.0,26.0
66,61,0009578,1,11,9,0,9,7.0,LY,,1748.0,,0.0,118.0,26.0
66,61,0009588,3,4,10,10,0,,LY,,788.0,,0.0,119.0,23.0
66,61,0009588,3,5,10,5,5,6.1,LY,,936.0,,0.0,121.0,22.0
66,61,0009595,1,10,8,0,8,9.0,YLL,,1588.0,,0.0,120.0,23.0
66,61,0009616,1,10,8,0,8,9.3,YL,,1632.0,,0.0,122.0,10.0
66,61,0009616,1,11,8,3,5,7.9,YL,,1770.0,,0.0,117.0,28.0
66,61,0009617,3,6,8,0,8,7.0,YL,,1040.0,,0.0,111.0,12.0
66,61,0009628,1,10,10,0,10,9.3,LY,,1633.0,,0.0,122.0,22.0
66,61,0009628,1,11,9,0,9,6.699999999999998,LY,,1783.0,,0.0,120.0,25.0
66,61,0000096,3,4,9,3,6,9.3,,,,,0.0,120.0,20.0
66,61,0000096,3,5,9,0,9,6.699999999999998,,,,,0.0,120.0,23.0
66,61,0009672,1,10,10,0,10,9.3,YL,,1621.0,,0.0,117.0,22.0
66,61,0009672,1,11,9,4,5,7.0,YL,,1766.0,,0.0,120.0,26.0
66,61,0009695,1,10,8,0,8,8.1625,YL,,1609.0,,0.0,116.0,22.0
66,61,0009695,1,11,6,3,3,7.0,YL,,1755.0,,0.0,116.0,28.0
66,61,0009731,1,10,10,0,10,9.6,LY,,1604.0,,0.0,120.0,24.0
66,61,0000097,1,10,7,7,0,,,,,,0.0,118.0,24.0
66,61,0000097,1,11,9,5,4,5.5,,,,,0.0,121.0,19.0
66,61,0009822,1,9,9,5,4,8.1,LY,,1528.0,,0.0,117.0,23.0
66,61,0009822,1,10,9,0,9,5.9,LY,,1673.0,,0.0,123.0,21.0
66,61,0009822,1,11,9,0,9,6.300000000000002,LY,,1824.0,,0.0,117.0,28.0
66,61,0009841,1,9,9,0,9,8.81111111111111,LY,,1552.0,,29.0,121.0,26.0
66,61,0009841,1,10,9,0,9,5.1,LY,,1704.0,,0.0,122.0,17.0
66,61,0009911,1,10,8,2,6,9.0,LY,,1583.0,,0.0,121.0,20.0
66,61,0009911,1,11,9,9,0,,LY,,1730.0,,0.0,121.0,20.0
66,61,0009923,3,6,10,3,7,9.6,LY,,1019.0,,0.0,113.0,30.0
66,61,0009958,3,4,9,3,6,7.3,LY,,694.0,,0.0,120.0,19.0
66,61,0009958,3,5,10,10,0,,LY,,838.0,,0.0,120.0,20.0
66,61,0009958,3,6,9,5,4,7.0,LY,,983.0,,0.0,118.0,24.0
66,61,0009959,1,10,8,0,8,9.3,LY,,1625.0,,0.0,121.0,20.0
66,61,0009959,1,11,9,3,6,6.7,LY,,1772.0,,0.0,118.0,26.0
66,61,0009987,1,10,7,0,7,9.3,LY,,1596.0,,0.0,122.0,20.0
66,61,0009987,1,11,8,0,8,7.45,LY,,1743.0,,0.0,121.0,23.0
66,61,0000013,1,10,7,0,7,9.7,,,,,0.0,117.0,27.0
66,61,0000013,1,11,9,5,4,8.9,,,,,0.0,116.0,27.0
66,61,0000022,3,4,8,8,0,,LY,,1015.0,,0.0,116.0,23.0
66,61,0000022,3,5,8,0,8,9.5,LY,,1160.0,,0.0,116.0,27.0
66,61,0000027,1,9,10,5,5,9.7,,,,,0.0,119.0,21.0
66,61,0000027,1,10,9,0,9,6.1,,,,,0.0,122.0,22.0
66,61,0000027,1,11,9,0,9,6.300000000000002,,,,,0.0,119.0,23.0
66,61,0000027,3,4,11,0,11,9.7,,,,,0.0,117.0,24.0
66,61,0000027,3,5,10,4,6,5.7,,,,,0.0,116.0,23.0
66,61,0000027,3,6,10,5,5,9.2,,,,,0.0,115.0,26.0
66,61,0000056,2,7,9,0,9,8.100000000000001,,,,,0.0,119.0,24.0
66,61,0000056,2,8,10,0,10,5.5,,,,,0.0,118.0,19.0
66,61,0000056,2,9,10,3,7,7.0,,,,,0.0,119.0,24.0
66,61,0000057,1,10,6,2,4,9.3,,,,,0.0,122.0,21.0
66,61,0000057,1,11,10,0,10,6.5,,,,,0.0,118.0,8.0
66,61,0000153,1,10,8,0,8,9.3,,,,,0.0,117.0,22.0
66,61,0000154,0,10,6,6,0,,,,,,0.0,114.0,2.0
66,61,0000172,3,4,9,0,9,9.3,,,,,0.0,120.0,22.0
66,61,0000172,3,5,10,4,6,6.1000000000000005,,,,,0.0,121.0,20.0
66,61,0000184,1,10,9,0,9,8.0,,,,,0.0,118.0,30.0
66,61,0000009,1,10,9,5,4,9.7,,,,,0.0,116.0,28.0
66,61,0000009,1,11,9,4,5,9.6,,,,,22.0,113.0,29.0
66,61,0000002,1,10,8,0,8,9.0,,,,,0.0,118.0,23.0
66,61,0000002,1,11,10,0,10,5.9,,,,,0.0,120.0,19.0
66,61,0000259,1,9,9,0,9,9.0,,,,,0.0,122.0,23.0
66,61,0000259,1,10,10,0,10,7.0,,,,,0.0,122.0,19.0
66,61,0000292,2,7,5,0,5,9.3,,,,,0.0,112.0,2.0
66,61,0000293,1,10,11,3,8,9.6,,,,,0.0,119.0,23.0
66,61,0000295,1,10,8,0,8,9.6,,,,,0.0,120.0,26.0
66,61,0000295,1,11,9,0,9,6.699999999999998,,,,,0.0,115.0,2.0
66,61,0000006,1,10,10,0,10,9.6,,,,,0.0,118.0,25.0
66,61,0000006,1,11,9,4,5,7.0,,,,,0.0,114.0,11.0
66,61,0000412,1,9,8,2,6,9.7,,,,,0.0,120.0,21.0
66,61,0000412,1,10,10,2,8,6.1,,,,,0.0,121.0,23.0
66,61,0000415,1,9,8,3,5,8.1,,,,,0.0,119.0,24.0
66,61,0000433,1,9,8,0,8,9.0,,,,,0.0,120.0,22.0
66,61,0000433,1,10,9,0,9,7.0,,,,,0.0,122.0,19.0
66,61,0000433,1,11,9,0,9,9.2,,,,,0.0,118.0,23.0
66,61,0000438,3,4,7,0,7,9.6,,,,,0.0,113.0,24.0
66,61,0000438,3,5,10,0,10,9.6,,,,,0.0,117.0,27.0
66,61,0000438,3,6,9,0,9,6.5,,,,,0.0,115.0,26.0
66,61,0000445,1,10,6,0,6,9.3,,,,,0.0,124.0,21.0
66,61,0000445,1,11,9,3,6,6.7,,,,,0.0,121.0,25.0
66,61,0000452,1,10,7,0,7,9.3,,,,,0.0,121.0,22.0
66,61,0000452,1,11,10,0,10,9.5,,,,,0.0,118.0,25.0
66,61,0000468,3,4,10,4,6,9.3,,,,,0.0,121.0,19.0
66,61,0000468,3,5,10,5,5,6.1,,,,,0.0,119.0,23.0
66,61,0000492,1,10,8,0,8,6.3,,,,,0.0,118.0,24.0
66,61,0000492,1,11,8,4,4,5.9,,,,,0.0,118.0,21.0
66,61,0000494,1,9,8,0,8,5.9,,,,,0.0,119.0,3.0
66,61,0000494,1,10,9,5,4,9.7,,,,,0.0,119.0,27.0
66,61,0000494,1,11,10,6,4,9.6,,,,,0.0,116.0,30.0
66,61,0000514,3,4,7,0,7,9.0,,,,,0.0,119.0,2.0
66,61,0000005,3,4,9,0,9,9.0,,,,,0.0,119.0,25.0
66,61,0000005,3,5,10,4,6,7.0,,,,,0.0,117.0,26.0
66,61,0000005,3,6,10,6,4,6.699999999999998,,,,,0.0,116.0,25.0
66,61,0000542,3,4,9,8,1,9.3,,,,,0.0,120.0,22.0
66,61,0000542,3,5,9,4,5,5.9,,,,,0.0,121.0,21.0
66,61,0000562,1,10,8,0,8,9.3,,,,,0.0,121.0,21.0
66,61,0000582,3,4,10,0,10,9.0,,,,,0.0,118.0,24.0
66,61,0000582,3,5,9,0,9,5.5,,,,,0.0,120.0,17.0
66,61,0000582,3,6,9,5,4,9.2,,,,,0.0,119.0,23.0
66,61,0000583,1,10,9,0,9,9.6,,,,,0.0,114.0,24.0
66,61,0000583,1,11,8,0,8,9.5,,,,,0.0,117.0,29.0
66,61,0000005,3,4,9,4,5,9.7,,,,,0.0,119.0,30.0
66,61,0000005,3,5,9,0,9,9.6,,,,,0.0,116.0,27.0
66,61,0000000,1,10,9,0,9,9.3,,,,,0.0,121.0,21.0
66,61,0000000,1,11,9,0,9,7.0,,,,,0.0,120.0,24.0
66,61,0000008,1,10,10,3,7,9.3,,,,,0.0,121.0,23.0
66,61,0000625,1,9,10,10,0,,,,,,0.0,115.0,22.0
66,61,0000625,1,10,10,0,10,8.0,,,,,0.0,113.0,28.0
66,61,0000628,1,10,8,0,8,9.3,,,,,0.0,123.0,20.0
66,61,0000628,1,11,10,4,6,7.0,,,,,0.0,119.0,27.0
66,61,0000672,1,10,11,8,3,9.7,,,,,0.0,118.0,29.0
66,61,0000672,1,11,11,5,6,8.0,,,,,0.0,116.0,28.0
66,61,0000677,1,8,8,0,8,5.9,,,,,0.0,117.0,24.0
66,61,0000677,1,9,10,0,10,5.7,,,,,0.0,118.0,23.0
66,61,0000006,3,4,8,3,5,9.6,,,,,0.0,123.0,21.0
66,61,0000006,3,5,9,0,9,7.899999999999999,,,,,0.0,119.0,25.0
66,61,0000000,1,10,8,0,8,6.7,,,,,52.0,117.0,25.0
66,61,0000009,1,10,7,0,7,9.3,,,,,0.0,122.0,19.0
66,61,0000009,1,11,9,0,9,6.433333333333334,,,,,0.0,121.0,23.0
66,61,0000711,1,10,8,2,6,7.6,,,,,0.0,119.0,25.0
66,61,0000711,1,11,10,5,5,6.5,,,,,0.0,120.0,24.0
66,61,0000713,1,10,8,0,8,9.3,,,,,0.0,121.0,19.0
66,61,0000713,1,11,9,5,4,7.0,,,,,0.0,119.0,24.0
66,61,0000714,1,9,10,0,10,8.1,,,,,54.0,116.0,25.0
